DateSK,DateAK,DatetimeAK,CalendarYear,CalendarYearLabel,CalendarQuarter,CalendarYearQuarter,CalendarQuarterLabel,CalendarMonth,CalendarYearMonth,CalendarMonthLabel,CalendarMonthAbbreviation,DayNumberOfYear,CalendarYearDay,CalendarWeek,CalendarWeekLabel,CalendarYearWeek,CalendarDayOfWeek,CalendarDayOfWeekLabel,IsWorkDay,NorthAmericaSeason,EuropeSeason,AsiaSeason
20060901,2006-09-01,2006-09-01 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,244,2006244,35,35,200635,6,Fri,1,Back to School,None,None
20060902,2006-09-02,2006-09-02 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,245,2006245,35,35,200635,7,Sat,0,Back to School,None,None
20060903,2006-09-03,2006-09-03 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,246,2006246,36,36,200636,1,Sun,0,Back to School,None,None
20060904,2006-09-04,2006-09-04 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,247,2006247,36,36,200636,2,Mon,1,Back to School,None,None
20060905,2006-09-05,2006-09-05 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,248,2006248,36,36,200636,3,Tue,1,Back to School,None,None
20060906,2006-09-06,2006-09-06 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,249,2006249,36,36,200636,4,Wed,1,Back to School,None,None
20060907,2006-09-07,2006-09-07 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,250,2006250,36,36,200636,5,Thu,1,Back to School,None,None
20060908,2006-09-08,2006-09-08 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,251,2006251,36,36,200636,6,Fri,1,Back to School,None,None
20060909,2006-09-09,2006-09-09 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,252,2006252,36,36,200636,7,Sat,0,Back to School,None,None
20060910,2006-09-10,2006-09-10 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,253,2006253,37,37,200637,1,Sun,0,Back to School,None,None
20060911,2006-09-11,2006-09-11 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,254,2006254,37,37,200637,2,Mon,1,Back to School,None,None
20060912,2006-09-12,2006-09-12 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,255,2006255,37,37,200637,3,Tue,1,Back to School,None,None
20060913,2006-09-13,2006-09-13 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,256,2006256,37,37,200637,4,Wed,1,Back to School,None,None
20060914,2006-09-14,2006-09-14 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,257,2006257,37,37,200637,5,Thu,1,Back to School,None,None
20060915,2006-09-15,2006-09-15 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,258,2006258,37,37,200637,6,Fri,1,Back to School,None,None
20060916,2006-09-16,2006-09-16 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,259,2006259,37,37,200637,7,Sat,0,Back to School,None,None
20060917,2006-09-17,2006-09-17 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,260,2006260,38,38,200638,1,Sun,0,Back to School,None,None
20060918,2006-09-18,2006-09-18 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,261,2006261,38,38,200638,2,Mon,1,Back to School,None,None
20060919,2006-09-19,2006-09-19 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,262,2006262,38,38,200638,3,Tue,1,Back to School,None,None
20060920,2006-09-20,2006-09-20 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,263,2006263,38,38,200638,4,Wed,1,Back to School,None,None
20060921,2006-09-21,2006-09-21 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,264,2006264,38,38,200638,5,Thu,1,Back to School,None,None
20060922,2006-09-22,2006-09-22 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,265,2006265,38,38,200638,6,Fri,1,Back to School,None,None
20060923,2006-09-23,2006-09-23 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,266,2006266,38,38,200638,7,Sat,0,Back to School,None,None
20060924,2006-09-24,2006-09-24 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,267,2006267,39,39,200639,1,Sun,0,Back to School,None,None
20060925,2006-09-25,2006-09-25 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,268,2006268,39,39,200639,2,Mon,1,Back to School,None,None
20060926,2006-09-26,2006-09-26 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,269,2006269,39,39,200639,3,Tue,1,Back to School,None,None
20060927,2006-09-27,2006-09-27 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,270,2006270,39,39,200639,4,Wed,1,Back to School,None,None
20060928,2006-09-28,2006-09-28 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,271,2006271,39,39,200639,5,Thu,1,Back to School,None,None
20060929,2006-09-29,2006-09-29 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,272,2006272,39,39,200639,6,Fri,1,Back to School,None,None
20060930,2006-09-30,2006-09-30 00:00:00.000,2006,2006,3,200603,Q3,9,200609,September,Sep,273,2006273,39,39,200639,7,Sat,0,Back to School,None,None
20061001,2006-10-01,2006-10-01 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,274,2006274,40,40,200640,1,Sun,0,None,Holiday,None
20061002,2006-10-02,2006-10-02 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,275,2006275,40,40,200640,2,Mon,1,None,Holiday,None
20061003,2006-10-03,2006-10-03 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,276,2006276,40,40,200640,3,Tue,1,None,Holiday,None
20061004,2006-10-04,2006-10-04 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,277,2006277,40,40,200640,4,Wed,1,None,Holiday,None
20061005,2006-10-05,2006-10-05 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,278,2006278,40,40,200640,5,Thu,1,None,Holiday,None
20061006,2006-10-06,2006-10-06 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,279,2006279,40,40,200640,6,Fri,1,None,Holiday,None
20061007,2006-10-07,2006-10-07 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,280,2006280,40,40,200640,7,Sat,0,None,Holiday,None
20061008,2006-10-08,2006-10-08 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,281,2006281,41,41,200641,1,Sun,0,None,Holiday,None
20061009,2006-10-09,2006-10-09 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,282,2006282,41,41,200641,2,Mon,1,None,Holiday,None
20061010,2006-10-10,2006-10-10 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,283,2006283,41,41,200641,3,Tue,1,None,Holiday,None
20061011,2006-10-11,2006-10-11 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,284,2006284,41,41,200641,4,Wed,1,None,Holiday,None
20061012,2006-10-12,2006-10-12 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,285,2006285,41,41,200641,5,Thu,1,None,Holiday,None
20061013,2006-10-13,2006-10-13 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,286,2006286,41,41,200641,6,Fri,1,None,Holiday,None
20061014,2006-10-14,2006-10-14 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,287,2006287,41,41,200641,7,Sat,0,None,Holiday,None
20061015,2006-10-15,2006-10-15 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,288,2006288,42,42,200642,1,Sun,0,None,Holiday,None
20061016,2006-10-16,2006-10-16 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,289,2006289,42,42,200642,2,Mon,1,None,Holiday,None
20061017,2006-10-17,2006-10-17 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,290,2006290,42,42,200642,3,Tue,1,None,Holiday,None
20061018,2006-10-18,2006-10-18 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,291,2006291,42,42,200642,4,Wed,1,None,Holiday,None
20061019,2006-10-19,2006-10-19 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,292,2006292,42,42,200642,5,Thu,1,None,Holiday,None
20061020,2006-10-20,2006-10-20 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,293,2006293,42,42,200642,6,Fri,1,None,Holiday,None
20061021,2006-10-21,2006-10-21 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,294,2006294,42,42,200642,7,Sat,0,None,Holiday,None
20061022,2006-10-22,2006-10-22 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,295,2006295,43,43,200643,1,Sun,0,None,Holiday,None
20061023,2006-10-23,2006-10-23 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,296,2006296,43,43,200643,2,Mon,1,None,Holiday,None
20061024,2006-10-24,2006-10-24 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,297,2006297,43,43,200643,3,Tue,1,None,Holiday,None
20061025,2006-10-25,2006-10-25 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,298,2006298,43,43,200643,4,Wed,1,None,Holiday,None
20061026,2006-10-26,2006-10-26 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,299,2006299,43,43,200643,5,Thu,1,None,Holiday,None
20061027,2006-10-27,2006-10-27 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,300,2006300,43,43,200643,6,Fri,1,None,Holiday,None
20061028,2006-10-28,2006-10-28 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,301,2006301,43,43,200643,7,Sat,0,None,Holiday,None
20061029,2006-10-29,2006-10-29 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,302,2006302,44,44,200644,1,Sun,0,None,Holiday,None
20061030,2006-10-30,2006-10-30 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,303,2006303,44,44,200644,2,Mon,1,None,Holiday,None
20061031,2006-10-31,2006-10-31 00:00:00.000,2006,2006,4,200604,Q4,10,200610,October,Oct,304,2006304,44,44,200644,3,Tue,1,None,Holiday,None
20061101,2006-11-01,2006-11-01 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,305,2006305,44,44,200644,4,Wed,1,Holiday,Holiday,Holiday
20061102,2006-11-02,2006-11-02 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,306,2006306,44,44,200644,5,Thu,1,Holiday,Holiday,Holiday
20061103,2006-11-03,2006-11-03 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,307,2006307,44,44,200644,6,Fri,1,Holiday,Holiday,Holiday
20061104,2006-11-04,2006-11-04 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,308,2006308,44,44,200644,7,Sat,0,Holiday,Holiday,Holiday
20061105,2006-11-05,2006-11-05 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,309,2006309,45,45,200645,1,Sun,0,Holiday,Holiday,Holiday
20061106,2006-11-06,2006-11-06 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,310,2006310,45,45,200645,2,Mon,1,Holiday,Holiday,Holiday
20061107,2006-11-07,2006-11-07 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,311,2006311,45,45,200645,3,Tue,1,Holiday,Holiday,Holiday
20061108,2006-11-08,2006-11-08 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,312,2006312,45,45,200645,4,Wed,1,Holiday,Holiday,Holiday
20061109,2006-11-09,2006-11-09 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,313,2006313,45,45,200645,5,Thu,1,Holiday,Holiday,Holiday
20061110,2006-11-10,2006-11-10 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,314,2006314,45,45,200645,6,Fri,1,Holiday,Holiday,Holiday
20061111,2006-11-11,2006-11-11 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,315,2006315,45,45,200645,7,Sat,0,Holiday,Holiday,Holiday
20061112,2006-11-12,2006-11-12 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,316,2006316,46,46,200646,1,Sun,0,Holiday,Holiday,Holiday
20061113,2006-11-13,2006-11-13 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,317,2006317,46,46,200646,2,Mon,1,Holiday,Holiday,Holiday
20061114,2006-11-14,2006-11-14 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,318,2006318,46,46,200646,3,Tue,1,Holiday,Holiday,Holiday
20061115,2006-11-15,2006-11-15 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,319,2006319,46,46,200646,4,Wed,1,Holiday,Holiday,Holiday
20061116,2006-11-16,2006-11-16 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,320,2006320,46,46,200646,5,Thu,1,Holiday,Holiday,Holiday
20061117,2006-11-17,2006-11-17 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,321,2006321,46,46,200646,6,Fri,1,Holiday,Holiday,Holiday
20061118,2006-11-18,2006-11-18 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,322,2006322,46,46,200646,7,Sat,0,Holiday,Holiday,Holiday
20061119,2006-11-19,2006-11-19 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,323,2006323,47,47,200647,1,Sun,0,Holiday,Holiday,Holiday
20061120,2006-11-20,2006-11-20 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,324,2006324,47,47,200647,2,Mon,1,Holiday,Holiday,Holiday
20061121,2006-11-21,2006-11-21 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,325,2006325,47,47,200647,3,Tue,1,Holiday,Holiday,Holiday
20061122,2006-11-22,2006-11-22 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,326,2006326,47,47,200647,4,Wed,1,Holiday,Holiday,Holiday
20061123,2006-11-23,2006-11-23 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,327,2006327,47,47,200647,5,Thu,1,Holiday,Holiday,Holiday
20061124,2006-11-24,2006-11-24 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,328,2006328,47,47,200647,6,Fri,1,Holiday,Holiday,Holiday
20061125,2006-11-25,2006-11-25 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,329,2006329,47,47,200647,7,Sat,0,Holiday,Holiday,Holiday
20061126,2006-11-26,2006-11-26 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,330,2006330,48,48,200648,1,Sun,0,Holiday,Holiday,Holiday
20061127,2006-11-27,2006-11-27 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,331,2006331,48,48,200648,2,Mon,1,Holiday,Holiday,Holiday
20061128,2006-11-28,2006-11-28 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,332,2006332,48,48,200648,3,Tue,1,Holiday,Holiday,Holiday
20061129,2006-11-29,2006-11-29 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,333,2006333,48,48,200648,4,Wed,1,Holiday,Holiday,Holiday
20061130,2006-11-30,2006-11-30 00:00:00.000,2006,2006,4,200604,Q4,11,200611,November,Nov,334,2006334,48,48,200648,5,Thu,1,Holiday,Holiday,Holiday
20061201,2006-12-01,2006-12-01 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,335,2006335,48,48,200648,6,Fri,1,Holiday,Holiday,Holiday
20061202,2006-12-02,2006-12-02 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,336,2006336,48,48,200648,7,Sat,0,Holiday,Holiday,Holiday
20061203,2006-12-03,2006-12-03 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,337,2006337,49,49,200649,1,Sun,0,Holiday,Holiday,Holiday
20061204,2006-12-04,2006-12-04 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,338,2006338,49,49,200649,2,Mon,1,Holiday,Holiday,Holiday
20061205,2006-12-05,2006-12-05 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,339,2006339,49,49,200649,3,Tue,1,Holiday,Holiday,Holiday
20061206,2006-12-06,2006-12-06 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,340,2006340,49,49,200649,4,Wed,1,Holiday,Holiday,Holiday
20061207,2006-12-07,2006-12-07 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,341,2006341,49,49,200649,5,Thu,1,Holiday,Holiday,Holiday
20061208,2006-12-08,2006-12-08 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,342,2006342,49,49,200649,6,Fri,1,Holiday,Holiday,Holiday
20061209,2006-12-09,2006-12-09 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,343,2006343,49,49,200649,7,Sat,0,Holiday,Holiday,Holiday
20061210,2006-12-10,2006-12-10 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,344,2006344,50,50,200650,1,Sun,0,Holiday,Holiday,Holiday
20061211,2006-12-11,2006-12-11 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,345,2006345,50,50,200650,2,Mon,1,Holiday,Holiday,Holiday
20061212,2006-12-12,2006-12-12 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,346,2006346,50,50,200650,3,Tue,1,Holiday,Holiday,Holiday
20061213,2006-12-13,2006-12-13 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,347,2006347,50,50,200650,4,Wed,1,Holiday,Holiday,Holiday
20061214,2006-12-14,2006-12-14 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,348,2006348,50,50,200650,5,Thu,1,Holiday,Holiday,Holiday
20061215,2006-12-15,2006-12-15 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,349,2006349,50,50,200650,6,Fri,1,Holiday,Holiday,Holiday
20061216,2006-12-16,2006-12-16 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,350,2006350,50,50,200650,7,Sat,0,Holiday,Holiday,Holiday
20061217,2006-12-17,2006-12-17 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,351,2006351,51,51,200651,1,Sun,0,Holiday,Holiday,Holiday
20061218,2006-12-18,2006-12-18 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,352,2006352,51,51,200651,2,Mon,1,Holiday,Holiday,Holiday
20061219,2006-12-19,2006-12-19 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,353,2006353,51,51,200651,3,Tue,1,Holiday,Holiday,Holiday
20061220,2006-12-20,2006-12-20 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,354,2006354,51,51,200651,4,Wed,1,Holiday,Holiday,Holiday
20061221,2006-12-21,2006-12-21 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,355,2006355,51,51,200651,5,Thu,1,Holiday,Holiday,Holiday
20061222,2006-12-22,2006-12-22 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,356,2006356,51,51,200651,6,Fri,1,Holiday,Holiday,Holiday
20061223,2006-12-23,2006-12-23 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,357,2006357,51,51,200651,7,Sat,0,Holiday,Holiday,Holiday
20061224,2006-12-24,2006-12-24 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,358,2006358,52,52,200652,1,Sun,0,Holiday,Holiday,Holiday
20061225,2006-12-25,2006-12-25 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,359,2006359,52,52,200652,2,Mon,1,Holiday,Holiday,Holiday
20061226,2006-12-26,2006-12-26 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,360,2006360,52,52,200652,3,Tue,1,Holiday,Holiday,Holiday
20061227,2006-12-27,2006-12-27 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,361,2006361,52,52,200652,4,Wed,1,Holiday,Holiday,Holiday
20061228,2006-12-28,2006-12-28 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,362,2006362,52,52,200652,5,Thu,1,Holiday,Holiday,Holiday
20061229,2006-12-29,2006-12-29 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,363,2006363,52,52,200652,6,Fri,1,Holiday,Holiday,Holiday
20061230,2006-12-30,2006-12-30 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,364,2006364,52,52,200652,7,Sat,0,Holiday,Holiday,Holiday
20061231,2006-12-31,2006-12-31 00:00:00.000,2006,2006,4,200604,Q4,12,200612,December,Dec,365,2006365,53,53,200653,1,Sun,0,Holiday,Holiday,Holiday
20070101,2007-01-01,2007-01-01 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,1,2007001,1,1,200701,2,Mon,1,Spring/Back to Business,Holiday,Holiday
20070102,2007-01-02,2007-01-02 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,2,2007002,1,1,200701,3,Tue,1,Spring/Back to Business,Holiday,Holiday
20070103,2007-01-03,2007-01-03 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,3,2007003,1,1,200701,4,Wed,1,Spring/Back to Business,Holiday,Holiday
20070104,2007-01-04,2007-01-04 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,4,2007004,1,1,200701,5,Thu,1,Spring/Back to Business,Holiday,Holiday
20070105,2007-01-05,2007-01-05 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,5,2007005,1,1,200701,6,Fri,1,Spring/Back to Business,Holiday,Holiday
20070106,2007-01-06,2007-01-06 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,6,2007006,1,1,200701,7,Sat,0,Spring/Back to Business,Holiday,Holiday
20070107,2007-01-07,2007-01-07 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,7,2007007,2,2,200702,1,Sun,0,Spring/Back to Business,Holiday,Holiday
20070108,2007-01-08,2007-01-08 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,8,2007008,2,2,200702,2,Mon,1,Spring/Back to Business,Holiday,Holiday
20070109,2007-01-09,2007-01-09 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,9,2007009,2,2,200702,3,Tue,1,Spring/Back to Business,Holiday,Holiday
20070110,2007-01-10,2007-01-10 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,10,2007010,2,2,200702,4,Wed,1,Spring/Back to Business,Holiday,Holiday
20070111,2007-01-11,2007-01-11 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,11,2007011,2,2,200702,5,Thu,1,Spring/Back to Business,Holiday,Holiday
20070112,2007-01-12,2007-01-12 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,12,2007012,2,2,200702,6,Fri,1,Spring/Back to Business,Holiday,Holiday
20070113,2007-01-13,2007-01-13 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,13,2007013,2,2,200702,7,Sat,0,Spring/Back to Business,Holiday,Holiday
20070114,2007-01-14,2007-01-14 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,14,2007014,3,3,200703,1,Sun,0,Spring/Back to Business,Holiday,Holiday
20070115,2007-01-15,2007-01-15 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,15,2007015,3,3,200703,2,Mon,1,Spring/Back to Business,Holiday,Holiday
20070116,2007-01-16,2007-01-16 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,16,2007016,3,3,200703,3,Tue,1,Spring/Back to Business,Holiday,Holiday
20070117,2007-01-17,2007-01-17 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,17,2007017,3,3,200703,4,Wed,1,Spring/Back to Business,Holiday,Holiday
20070118,2007-01-18,2007-01-18 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,18,2007018,3,3,200703,5,Thu,1,Spring/Back to Business,Holiday,Holiday
20070119,2007-01-19,2007-01-19 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,19,2007019,3,3,200703,6,Fri,1,Spring/Back to Business,Holiday,Holiday
20070120,2007-01-20,2007-01-20 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,20,2007020,3,3,200703,7,Sat,0,Spring/Back to Business,Holiday,Holiday
20070121,2007-01-21,2007-01-21 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,21,2007021,4,4,200704,1,Sun,0,Spring/Back to Business,Holiday,Holiday
20070122,2007-01-22,2007-01-22 00:00:00.000,2007,2007,1,200701,Q1,1,200701,January,Jan,22,2007022,4,4,200704,2,Mon,1,Spring/Back to Business,Holiday,Holiday
